"tconst","averageRating","numVotes","primaryTitle","releaseYear","runtimeMinutes","actorID","actorName","actorBirthYear","actorDeathYear","actorCategory","actorAlive","actorAge","directorID","directorName","directorBirthYear","directorDeathYear","directorAlive","directorAge","genre_Drama","genre_Fantasy","genre_Horror","genre_Crime","genre_Adventure","genre_Mystery","genre_Sci-Fi","genre_War","genre_Romance","genre_History","genre_Comedy","genre_Western","genre_Thriller","genre_Action","genre_Musical","genre_Film-Noir","genre_Music","genre_Documentary","genre_Family","genre_Biography","genre_Adult","genre_Sport","genre_Animation","genre_Reality-TV","genre_News"
"tt5586362",4.7,2980,"The Maus",2017,90,"nm3079503","August Wittgenstein",1981,NA,"actor",1,36,"nm4191929","Yayo Herrero",NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5587198",2.7,102,"Blood Widow",2020,94,"nm0186609","James Craven",1951,NA,"actor",1,69,"nm1814281","Brendan Guy Murphy",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5587212",8.5,6,"Gateseven",2016,NA,"nm7235921","Diego Bieberach",NA,NA,"actor",NA,NA,"nm5108969","Farrukh Sheikh",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5588786",2.9,80,"SheChotic",2018,93,"nm8095142","Erica Mitchell",NA,NA,"actress",NA,NA,"nm4080044","Leandre Fiori",NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5588844",6.8,5,"Friday the 13th: Jason Conquers Germany",2005,45,"nm6912588","Thomas Diener",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5589212",5.4,789,"Extracurricular",2018,90,"nm3485889","Keenan Tracey",NA,NA,"actor",NA,NA,"nm5035239","Ray Xue",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5591666",5.7,9061,"The Domestics",2018,95,"nm0098378","Kate Bosworth",1983,NA,"actress",1,35,"nm2298645","Mike P. Nelson",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt5592878",6.4,10219,"Errementari",2017,98,"nm0881561","Kandido Uranga",1955,NA,"actor",1,62,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5593838",3.4,5,"B.C.",2013,90,"nm5729195","Mark Banning",NA,NA,"actor",NA,NA,"nm8034008","Ben Trimp",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5594236",5.4,10,"Tales of Mystery",2015,NA,"nm4356709","Zhu Zhu",1984,NA,"actress",1,31,"nm7591066","Meng Tian",NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5594444",4.2,537,"Attack of the Southern Fried Zombies",2017,83,"nm6902709","Timothy Haug",NA,NA,"actor",NA,NA,"nm2610800","Mark Newton",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt5596278",6.2,30,"Michael Myers: Absolute Evil",2016,93,"nm3816057","Brenda Arsenault",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5596528",5.2,17,"On Fallen Wings",2016,95,"nm9038626","Xiyue An",NA,NA,"actress",NA,NA,"nm0530865","Joe Ma",1964,NA,1,52,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5597852",3.7,100,"Hello Naan Pei Pesuren",2016,110,"nm3163817","Vaibhav Reddy",NA,NA,"actor",NA,NA,"nm8038174","S. Baskar",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5598246",7.6,13,"The Forest Whispers",2016,118,"nm7180072","Lida Duch",NA,NA,"actress",NA,NA,"nm6014885","Jimmy Henderson",NA,NA,NA,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5598292",5.1,11991,"Polaroid",2019,88,"nm3077071","Kathryn Prescott",1991,NA,"actress",1,28,"nm2209002","Lars Klevberg",NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5599332",3.9,189,"Red Summer",2017,89,"nm0028487","Simón Andreu",1941,NA,"actor",1,76,"nm5417369","Carles Jofre",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5599446",5,23,"Self-Storage",2019,69,"nm7741292","Alex Luna",NA,NA,"actress",NA,NA,"nm3529305","Pat Collier",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5599906",4.3,103,"Ifrit'in Diyeti: Cinnia",2016,97,"nm1756265","Özgür Özberk",1974,NA,"actor",1,42,"nm4055840","Sahin Yigit",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5602872",8.3,11,"Snuff",2016,45,"nm8506275","James Valentine",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5603212",4.9,771,"Menendez: The Day of the Lord",2020,93,"nm1249561","Juli Fàbregas",1972,NA,"actor",1,48,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5603620",3.9,318,"Ambition",2019,87,"nm3675325","Katherine Hughes",NA,NA,"actress",NA,NA,"nm0790144","Robert Shaye",1939,NA,1,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5603976",5.3,43,"Killer Campout",2017,86,"nm0751652","John A. Russo",1939,NA,"actor",1,78,"nm5571414","Brad Twigg",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5604282",2.6,763,"Pist",2015,101,"nm6179563","Mustafa Ak",NA,NA,"actor",NA,NA,"nm4353684","Can Sarcan",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5606664",7.3,152805,"Doctor Sleep",2019,152,"nm0000191","Ewan McGregor",1971,NA,"actor",1,48,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5607782",4.8,1167,"The Covenant",2017,87,"nm4187988","Monica Engesser",1983,NA,"actress",1,34,"nm1757671","Robert Conway",1979,NA,1,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5609168",4.6,16,"Moderation",2016,149,"nm3587106","Maya Lubinsky",NA,NA,"actress",NA,NA,"nm4411339","Anja Kirschner",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5610746",4.6,145,"Lost Creek",2016,92,"nm8050690","Brynna Bartoo",NA,NA,"actress",NA,NA,"nm8050687","Colin Adams-Toomey",NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5611140",7.5,16,"Salvage",2015,92,"nm2686231","Jessy Mendiola",1992,NA,"actress",1,23,"nm2012300","Sherad Anthony Sanchez",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5611424",5.3,95,"From Jennifer",2017,85,"nm0865302","Tony Todd",1954,NA,"actor",1,63,"nm3106201","Frank Merle",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5611432",5.6,111,"Ascension",2018,86,"nm3016197","Ana Mulvoy Ten",1992,NA,"actress",1,26,"nm1709512","Ross Wachsman",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5612560",5.5,13,"Elemento",2016,80,"nm1817740","Cristine Reyes",1989,NA,"actress",1,27,"nm1515431","Mark Meily",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5613162",2.1,19,"A Bad Place",2018,NA,"nm2781723","Jessica Cameron",NA,NA,"actress",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5613902",3.5,469,"Tall Men",2016,133,"nm6917327","Dan Crisafulli",NA,NA,"actor",NA,NA,"nm2060873","Jonathan Holbrook",NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5613964",5.2,25,"Matlatl",2017,90,"nm8269344","Mauricio Fuentes",NA,NA,"actor",NA,NA,"nm5509087","Migue Siman",1993,NA,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5616506",3.6,135,"Cut and Chop",2020,90,"nm4620079","Drew Hale",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5617310",5.3,749,"Webcast",2018,95,"nm8057292","Samantha Redford",NA,NA,"actress",NA,NA,"nm4591298","Paul McGhie",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5618160",4.3,214,"3",2017,80,"nm4673595","Todd Bruno",NA,NA,"actor",NA,NA,"nm4840973","Lou Simon",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5618344",6.4,14,"The Contestants",2016,82,"nm8058287","Nicolás de Jesús",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5619304",5.1,55,"Midnight Hair",2014,95,"nm5379751","Xiangyu Dai",1984,NA,"actor",1,30,"nm5553545","Ning Liu",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5622770",4.9,225,"Blessed Are the Children",2016,98,"nm8069287","Kaley Ball",NA,NA,"actress",NA,NA,"nm4405659","Christopher Wesley Moore",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5624466",5.5,2340,"Son",2021,98,"nm5506858","Andi Matichak",NA,NA,"actress",NA,NA,"nm2830839","Ivan Kavanagh",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5626120",7,12,"Condemned with You All",2016,NA,"nm5982842","Keith Lukowski",1972,NA,"actor",1,44,"nm5293695","Kellen Pembleton",1996,NA,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5626534",3.1,26,"Five: Find Your Limit",2016,74,"nm2040996","Anders Hasselroth",NA,NA,"actor",NA,NA,"nm7207418","Kevin Wloczyk",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5627260",5.1,76,"Mai-chan no nichijô",2014,55,"nm8065116","Miyako Akane",NA,NA,"actress",NA,NA,"nm8065115","Sade Satô",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5627502",3.2,61,"The Harvesters",2017,91,"nm3667068","Alissa Ford",NA,NA,"actress",NA,NA,"nm2940580","Nick Sanford",1989,NA,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5628902",5.2,4211,"Rabid",2019,107,"nm0888882","Laura Vandervoort",1984,NA,"actress",1,35,"nm3609341","Jen Soska",1983,NA,1,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5629964",4.8,3534,"The Midnight Man",2016,95,"nm5640132","Summer H. Howell",NA,NA,"actress",NA,NA,"nm0953511","Travis Zariwny",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5630030",4.6,331,"Shanda's River",2018,90,"nm2489089","Marcella Braga",1973,NA,"actress",1,45,"nm4493345","Marco Rosson",1984,NA,1,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5634336",3.3,84,"The Litch",2018,90,"nm3859710","James Balsamo",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5634556",2.3,119,"Truth or Double Dare (TODD)",2018,62,"nm0386215","Gina Hiraizumi",1980,NA,"actress",1,38,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5634882",6.4,11,"Echorsis",2016,110,"nm1109836","John Lapus",1973,NA,"actor",1,43,"nm4261433","Lemuel Lorca",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5637736",3.4,567,"Wraith",2017,99,"nm1938755","Jackson Hurst",1979,NA,"actor",1,38,"nm0756935","Michael O. Sajbel",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5638462",6.2,20,"Alone We Are Not",2016,NA,"nm3486753","Steve Baran",NA,NA,"actor",NA,NA,"nm3510519","Jason Mills",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5638500",4.1,1552,"1920 London",2016,120,"nm0430817","Sharman Joshi",1979,NA,"actor",1,37,"nm4819186","Dharmendra Suresh Desai",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5638642",6.3,81998,"The Ritual",2017,94,"nm1245863","Rafe Spall",1983,NA,"actor",1,34,"nm1410159","David Bruckner",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5639388",4.4,1772,"Raaz Reboot",2016,128,"nm1431656","Emraan Hashmi",1979,NA,"actor",1,37,"nm0080333","Vikram Bhatt",1969,NA,1,47,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5639410",4.8,349,"BnB HELL",2017,83,"nm1038485","Kimberly Woods",NA,NA,"actress",NA,NA,"nm5243868","Andrew Jordan",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5639892",6.1,18,"The Spookies",2017,88,"nm5506284","Rachel Marie Hunter",NA,NA,"actress",NA,NA,"nm7244952","George Nicholas",NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5640126",3.9,38,"Transhuman",2017,88,"nm0052353","Marc Bannerman",1973,NA,"actor",1,44,"nm1104113","Nicholas Winter",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5641542",5.3,1381,"Gnaw",2017,97,"nm3241414","Penelope Mitchell",1991,NA,"actress",1,26,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5641606",4.6,93,"Corpse Party: Book of Shadows",2016,86,"nm6110224","Tsunenori Aoki",NA,NA,"actor",NA,NA,"nm1925423","Masafumi Yamada",1976,NA,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5643804",6.2,26,"Housewife Alien vs. Gay Zombie",2017,95,"nm8096785","Anna Walman",NA,NA,"actress",NA,NA,"nm4263930","Andreas Samuelson",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5644006",3.7,479,"Marshrut postroen",2016,85,"nm7386379","Pavel Chinaryov",NA,NA,"actor",NA,NA,"nm1794344","Oleg Assadulin",1971,NA,1,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5644498",8.2,67,"At the End of the Tunnel",2018,86,"nm3211458","Fernando Noor",1986,NA,"actor",1,32,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5646314",7.2,151,"Five Nights at Freddy's 4",2016,60,"nm8067618","Andrew Ervin",NA,NA,"actor",NA,NA,"nm8080910","Tyler Ervin",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"tt5647758",4.7,697,"ABCs of Death 2.5",2016,85,"nm8105832","Ali Arslan",NA,NA,"actor",NA,NA,"nm2090975","Travis Betz",1976,NA,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5649102",7.7,18,"The Wolf and the Baby",2016,106,"nm8083950","D.J. Costello",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5649206",6.9,16,"Bad Weed",2019,71,"nm4629397","Víctor Amilibia",NA,NA,"actor",NA,NA,"nm3066543","Rubén Arnaiz",1981,NA,1,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5649246",6.2,29,"Sivi",2007,NA,"nm3607224","Anuja Iyer",NA,NA,"actress",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5649816",3.2,6,"Seytan Papuçta",2016,89,"nm8084666","Duygu Akarca",NA,NA,"actress",NA,NA,"nm8084660","A. Cengiz Mert",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5649856",2.6,88,"Kabr-i Cin Mühür",2016,NA,"nm2906276","Sevil Uyar",NA,NA,"actress",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5649940",5.9,31,"Kadere Tutsak",2016,120,"nm8084818","Serdar Alkan",NA,NA,"actor",NA,NA,"nm7559523","Erdogan Koç",NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5651220",5.3,60,"Sargad",2017,93,"nm8059572","Sarah Giercksky",1989,NA,"actress",1,28,"nm8086211","Andres R. Ramos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5651412",6.6,9,"Lila",2016,82,"nm4986686","Janine Gutierrez",1989,NA,"actress",1,27,"nm4378516","Gino M. Santos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5651458",4.6,872,"Camera Obscura",2017,95,"nm1706832","Christopher Denham",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5653870",4.6,5,"The Possessed",2017,NA,"nm0515128","Jason Lively",1968,NA,"actor",1,49,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5654154",1.2,29,"Mystery of Faceless Man: History of Monster",2016,65,"nm7772890","Danil Andreev",2000,NA,"actor",1,16,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5654204",7.1,29,"#Slaughterhouse",2020,NA,"nm2425097","Nicholas Saenz",NA,NA,"actor",NA,NA,"nm6335258","Dino Maglaris",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt5655098",5.4,30,"The Corrupt Half",2017,56,"nm8095322","Bekah Jung",NA,NA,"actress",NA,NA,"nm3628161","Rod Wess",1977,NA,1,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5655912",8,13,"Coffee and Blood",2016,NA,"nm8228719","Melissa Drouin",NA,NA,"actress",NA,NA,"nm1416227","David Lussier",1976,NA,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5658278",6.4,41,"Matangtubig",2015,88,"nm2156805","Amante Pulido",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5658672",4.9,102,"Peripheral",2018,89,"nm4687436","Hannah Arterton",1989,NA,"actress",1,29,"nm0404931","Paul Hyett",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5660206",2.4,43,"Spider Woman",2007,88,"nm3997909","Krerk-krai Unsonthi",NA,NA,"actor",NA,NA,"nm9707052","C. Rattapol",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5660288",6.9,21,"The Sideling Hill",2019,90,"nm7599666","Delyla Berlin",NA,NA,"actress",NA,NA,"nm4165585","Nathan Hine",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5662550",3.3,766,"Dead Trigger",2017,91,"nm0000185","Dolph Lundgren",1957,NA,"actor",1,60,"nm0191242","Mike Cuff",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt5663962",2.9,101,"Crocodylus",2017,100,"nm0139175","Antoni Corone",NA,NA,"actor",NA,NA,"nm3960114","Myles Erfurth",NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5665022",4.5,581,"Charismata",2017,96,"nm2440329","Sarah Beck Mather",NA,NA,"actress",NA,NA,"nm5084422","Andy Collier",NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5667424",5.6,34,"The Devil's Friends",1988,NA,"nm1671208","Farida Saif Al-Nasr",NA,NA,"actress",NA,NA,"nm4951784","Ahmed Yassine",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5667696",4.4,439,"Cut Shoot Kill",2017,98,"nm3829225","Alexandra Socha",NA,NA,"actress",NA,NA,"nm0908037","Michael Walker",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"tt5668808",4.2,35,"Let's Go Home",2016,87,"nm2535680","Clara Davies",NA,NA,"actress",NA,NA,"nm1490046","Richard S. Bellamy",NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5669936",4.2,6978,"The Recall",2017,90,"nm0000648","Wesley Snipes",1962,NA,"actor",1,55,"nm0096332","Mauro Borrelli",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt5672750",3.6,68,"Bring Me a Dream",2020,86,"nm0541932","Tyler Mane",1966,NA,"actor",1,54,"nm4817836","Chase Smith",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5673422",5.2,263,"Frazier Park Recut",2017,71,"nm4564971","Tyler Schnabel",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5675828",5.7,470,"Poor Agnes",2017,98,"nm5201082","Lora Burke",NA,NA,"actress",NA,NA,"nm3195562","Navin Ramaswaran",NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5676450",4.1,37,"3 Flies in a Widow's Web",2016,85,"nm3015746","Eric Brazeal",NA,NA,"actor",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5679554",4.2,2750,"Coffin 2",2017,101,"nm0611476","Robert Allen Mukes",1964,NA,"actor",1,53,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt5679736",4.1,10,"Bloodthirsty",2017,92,"nm2428088","Paul T.T. Easter",1965,NA,"actor",1,52,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5684312",8.6,10,"Flesh and Blood a Go! Go!",2017,NA,"nm7654101","Denys Toliarenko",1983,NA,"actor",1,34,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5685006",5.4,3555,"Puppet Master: The Littlest Reich",2018,90,"nm0502073","Thomas Lennon",1970,NA,"actor",1,48,"nm3442182","Sonny Laguna",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5685836",5.7,31,"Unholy Ground",2016,NA,"nm5683417","Jürgen Lill",NA,NA,"actor",NA,NA,"nm4508685","Günther Brandl",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt5686622",2.9,1382,"Selfie From Hell",2018,73,"nm4271762","Alyson Walker",NA,NA,"actress",NA,NA,"nm3391680","Erdal Ceylan",NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
